# Declare spectators {flav1:weight1,flav2,weight2,...}
SPECTATORS     | {2:1.}


# outgoing part. 	 | BR(Delta BR) 	 [Origin] 	 | DC-file

## (semi)leptonic decays

# b -> c l nu
{10111,213}      | 0.0[included] | B+_a0980rho770+.dat;
{10111,321,111}  | 1.7e-06[FS]     | B+_a0980K+pi.dat;
{10111,323}      | 0.0[included] | B+_a0980Kstar892+.dat;
{10111,311,211}  | 3.3e-06[FS]     | B+_a0980Kpi+.dat;
{10111,323}      | 0.0[included] | B+_a0980Kstar892+.dat;

# b -> u four-body

{211,211,-211,111}       | 3e-05[EvtGen]    | B+_pi+pi+pi-pi.dat;
{20213,111}      | 0.0[included] | B+_a11260+pi.dat;
{211,111,111,111}        | 4e-05[EvtGen]    | B+_pi+pipipi.dat;
{213,111,111}  | 0.0[included] | B+_rho770+pipi.dat;
{20213,111}      | 0.0[included] | B+_a11260+pi.dat;
{321,211,-211,111}       | 2.33e-05[EvtGen]    | B+_K+pi+pi-pi.dat;
{313,211,111}    | 0.0[included] | B+_Kstar892pi+pi.dat;
{10311,211,111}  | 0.0[included] | B+_K0star1430pi+pi.dat;
{321,111,111,111}        | 1.66e-05[EvtGen]    | B+_K+pipipi.dat;
{323,111,111}    | 0.0[included] | B+_Kstar892+pipi.dat;
{10321,111,111}  | 0.0[included] | B+_K0star1430+pipi.dat;
{311,211,111,111}        | 4e-05[EvtGen]    | B+_Kpi+pipi.dat;
{311,213,111}    | 0.0[included] | B+_Krho770+pi.dat;
{313,211,111}    | 0.0[included] | B+_Kstar892pi+pi.dat;
{10311,211,111}  | 0.0[included] | B+_K0star1430pi+pi.dat;
{323,111,111}    | 0.0[included] | B+_Kstar892+pipi.dat;
{10321,111,111}  | 0.0[included] | B+_K0star1430+pipi.dat;
{321,-321,211,111}       | 1.66e-06[EvtGen]    | B+_K+K-pi+pi.dat;
{321,-313,111}   | 0.0[included] | B+_K+Kstar892bpi.dat;
